SN,Filename,Title of Song,Url,Language,Lyrics,Genre,Meaning of Song,Sentiment,Onset_Strength,Chroma_Shift,HPSS,Zero_Crossing_Rate,MFCC
11,Segment_11_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.3175172,0.43383256,-0.00015333881,0.04914800960689046,"[-1.8407010e+02  1.6037022e+02 -1.7452888e+01  2.3155231e+01
 -9.4328814e+00  2.7949255e+01 -2.1535681e+01  1.5619434e+01
  8.5807389e-01  5.8401542e+00 -6.1362262e+00  2.2595513e+00
 -3.3201373e+00 -4.6077161e+00 -2.2387092e+00 -5.1837244e+00
 -2.0800683e+00 -9.8673468e+00 -1.2925693e-01 -8.9640455e+00
 -5.5576438e-01 -6.9060345e+00  1.4229087e+00 -3.9405568e+00
 -4.4377890e-01 -1.3076087e+00 -4.6849895e+00 -3.4335237e+00
 -5.8648024e+00  2.7564973e-01 -2.7675478e+00 -4.4598765e+00
 -3.7334640e+00  3.4753816e+00  4.8473758e-01  2.3394325e+00
 -1.4538801e+00 -4.5423360e+00 -7.0921707e+00 -1.4385912e+00]"
12,Segment_12_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.3015116,0.4231139,-0.00013963132,0.053960032693317006,"[-1.88074860e+02  1.54354691e+02 -1.16128311e+01  2.70172005e+01
 -1.21445055e+01  2.65595264e+01 -2.07296276e+01  1.70251446e+01
 -4.62388945e+00 -7.52804279e-01 -3.53775859e+00  2.33103561e+00
 -6.34225321e+00 -6.52269411e+00  1.06827624e-01 -4.46161222e+00
 -9.10862863e-01 -7.23049355e+00 -1.23813522e+00 -9.81843758e+00
  1.66635793e-02 -4.32834053e+00  1.57429254e+00 -5.75983047e+00
 -3.84704804e+00 -5.43819237e+00 -8.39761066e+00 -3.76133919e+00
 -3.06902432e+00  3.02316999e+00  1.25851512e+00 -2.19390535e+00
 -4.60150909e+00 -1.57034767e+00 -4.44240284e+00  2.30514836e+00
  1.99441826e+00  1.03419971e+00 -4.28059340e+00 -2.18730187e+00]"
13,Segment_13_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.1831579,0.33877164,-8.4367515e-05,0.062217364172717844,"[-2.7197104e+02  1.5349687e+02 -4.1613575e+01 -1.1846179e+01
 -8.1069489e+00  6.9226766e-01 -2.4087814e+01 -1.9460055e+00
  2.1420591e+00 -1.0678737e+01 -7.6271725e+00 -5.6060028e+00
 -8.4515848e+00 -6.3650246e+00 -2.2483776e+00 -9.8622627e+00
 -8.7694607e+00 -4.1492887e+00 -6.3836565e+00 -1.2795173e+01
 -3.7146580e+00 -2.9789205e+00 -6.0236187e+00 -1.7256283e+00
  8.3731478e-01  7.3946714e-01 -1.4611290e+00  2.2805462e+00
  4.7235312e+00  2.6852705e+00  3.4946914e+00  2.9811630e+00
  4.3774787e-03 -2.9395831e-01 -3.3271284e+00 -3.3856328e+00
 -2.9879422e+00 -1.4812722e+00 -1.9189144e+00 -4.1591830e+00]"
14,Segment_14_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.1413139,0.3319365,-2.5938056e-07,0.06344848883470226,"[-271.02484     150.27219     -52.20531      -6.0080667   -21.48676
    2.1683922   -26.160828     -4.6464047    -6.083457    -17.144497
  -10.148197     -6.6995482    -7.8097167   -10.128608     -4.3583474
   -8.220315     -3.3314009    -2.319871     -2.2335365    -8.340515
   -1.5407395    -3.2035208    -7.870893     -5.3595824    -3.3816454
   -0.73910344   -6.155046     -2.7861962     1.5539798     0.6331966
   -0.94454646    1.422761      1.697593      2.010683      3.148871
    3.4018056    -0.62535733   -2.3543255    -1.2512314    -3.2970378 ]"
15,Segment_15_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.2752361,0.3872296,-0.00021074632,0.0493022005032138,"[-249.03041     159.52528     -25.738554      5.4242744    -1.40844
   13.111212    -11.5814        4.062527     -5.891476     -6.0285006
   -5.717504     -0.808976     -3.3798332    -2.7606113    -1.6360029
   -4.9998584    -3.6451       -7.3035383    -4.916634     -8.9158125
   -1.934002     -4.7126303    -3.5459607    -5.554205     -0.25786752
    1.3004922    -3.2416391    -1.5446289    -0.86802137    3.0987606
    0.6951632    -2.4099684    -2.9796586    -2.7127054    -2.990008
    0.98184943    1.4073896     1.2034787    -2.1045296    -2.9420238 ]"
16,Segment_16_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.353184,0.37641016,-5.1388473e-05,0.04345081735599464,"[-2.2030789e+02  1.6756560e+02 -1.0894432e+01  1.7446915e+01
 -3.8063881e+00  1.7675879e+01 -1.3042082e+01  1.4948612e+01
 -8.2858396e-01 -3.4698858e+00 -5.3663931e+00 -2.0959571e-01
 -4.4545994e+00 -3.2062685e+00 -2.4741104e+00 -5.0218606e+00
 -9.8872131e-01 -8.4248056e+00 -2.7019742e+00 -8.1251965e+00
 -3.3563681e+00 -3.5303397e+00 -1.0798986e+00 -6.4153748e+00
 -1.9221065e+00 -3.6647327e+00 -8.5255194e+00 -6.3427439e+00
 -5.1040998e+00  1.6335703e+00  1.9685295e+00 -1.1808220e+00
 -1.9180574e-02  6.2748754e-01 -4.0197635e+00  2.2382922e+00
  3.2834444e+00  2.6155245e+00 -3.1245251e+00 -2.1969957e+00]"
17,Segment_17_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.1691101,0.34038866,2.3397053e-05,0.048739522971854306,"[-216.7521      168.42627     -14.076075     23.831144    -14.830983
   19.23789     -15.471698     17.92957     -10.462662     -0.23469174
   -3.302695      2.1913705    -7.2831945    -5.756743      1.1131364
   -5.711272      0.85139      -4.707495     -0.4473522   -12.199069
   -3.0706673    -7.1481595    -1.3124388    -7.9504075    -5.241881
   -4.207221     -9.3849325    -7.653782     -7.1556005    -1.7176168
   -2.2772875    -1.262371     -1.7220834    -0.5371371    -4.0132976
    2.846728     -1.5753433    -5.730131     -8.081604     -4.5328703 ]"
18,Segment_18_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.2401704,0.3362529,-6.9675305e-05,0.047033387430373524,"[-179.77232     159.52626     -11.493869     26.981237    -13.161115
   23.964266    -21.609354     17.277006     -7.5836964     4.1269164
   -1.4469358     1.5239013    -8.158567     -9.785086     -5.2236724
  -10.557695     -3.1115608    -6.760192      3.3159378    -7.1804066
    1.6953528    -3.7938254     1.1266913    -5.1027927    -2.0980742
   -2.5430434    -6.2525277    -3.695434     -5.484328     -0.70083934
   -1.4793574    -2.1522703    -3.2514753     1.7834209    -0.7886191
    3.0219355    -1.4650859    -4.82276      -7.1612706    -1.633068  ]"
19,Segment_19_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.2540516,0.44541332,-0.00024810023,0.047707708062946136,"[-1.6826009e+02  1.5867683e+02 -1.4077043e+01  2.8658840e+01
 -1.5984263e+01  2.5546822e+01 -2.3203749e+01  1.8150312e+01
 -7.8605156e+00 -2.3199642e-01 -2.4341416e+00  1.2428426e+00
 -7.4072051e+00 -6.6176920e+00 -2.6762655e+00 -8.1963882e+00
 -3.3835993e+00 -9.9717159e+00  3.9409855e-01 -9.4456062e+00
  2.5368056e-01 -6.5237784e+00  1.5670562e+00 -2.4045312e+00
  7.7905315e-01  1.3527350e+00 -4.3047428e+00 -2.3195248e+00
 -5.8541923e+00 -1.3906126e+00 -1.3093617e+00 -1.9047298e+00
 -4.1379018e+00  8.9215589e-01  1.2658025e-01  1.6697789e+00
 -2.6419177e+00 -3.7389207e+00 -6.2630153e+00 -2.5076895e+00]"
20,Segment_20_Adomaa - Be Your Own Beautiful.mp3,Adomaa - Be Your Own Beautiful,https://www.youtube.com/watch?v=yg80DwpPqsY,English-Ga,"When I wake up in the morning
And my hair is all a mess
I don't fret, I don't worry
Pull up a bun, then I'm off in a hurry
In a taxi down to Osu
My messy fro begins to shrink
But I don't fret, I don't worry
My coily crownâs getting some love
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
And when you're feeling super quirky
And when you miss your local roots
Pull out those clips and comb the afro
Then maybe stretch it with some thread
And if you're feeling super sassy
And when your mane has got that glow
Shake out those tresses, lay those edges
Thereâs nothing sassier than your fro
I love my braids and Bantu knots
My twists and sister locks
I want my kinky braids crocheted
My curls and Marley locks displayed
I just love it like that, ooo
I look amazing, I look beautiful
Brand new hair, brand new me
Whether youâre scarfed or youâre bald
Ooooo
Rocking that cut or that bun
Ooooo
Whether in dreads or youâre dyed
Be your own beautiful
Be your own beautiful",Soul,"The song celebrates the beauty, versatility, and pride of natural hair, encouraging self-love and confidence in embracing one's unique look and cultural heritage. It conveys a message of empowerment, highlighting that every hairstyle, from afros to braids, expresses individuality and self-worth.",Positive,1.2233555,0.4897963,-0.00012641068,0.05136035970574086,"[-2.1591422e+02  1.4823064e+02 -9.7931480e+00  2.8039286e+01
 -1.0558894e+01  2.3763882e+01 -1.5708848e+01  1.4658064e+01
 -6.8851814e+00  7.7309406e-01 -1.3879777e-01 -2.4352944e+00
 -6.2566638e+00 -5.6699119e+00 -3.1079552e+00 -7.0859771e+00
 -2.8280852e+00 -5.7898312e+00 -1.8456870e+00 -1.0033703e+01
 -9.9745721e-01 -4.3873916e+00  4.2111573e+00 -1.6915190e+00
 -9.0334356e-01 -1.3684628e+00 -6.0196667e+00 -2.6611640e+00
 -4.2596254e+00  1.7752182e+00  4.2214718e-02 -3.5961447e+00
 -4.1338210e+00  1.1000230e-01  9.0904541e-02  2.0892558e+00
  5.1610351e-01 -1.5448861e+00 -5.3612843e+00 -1.6867656e+00]"
