SN,Filename,Title of Song,URL,Type,Language,Sentiment,Lyrics,Genre,Meaning of Song
279,Segment_10_King Promise - Sisa.mp4,King Promise - Sisa,https://www.youtube.com/watch?v=XWWCgfE37ok,MP4,Twi,Positive,Ooh naa oh x1 Yeah yeah erh erh x1 Ooh huh naa heh x1 Heey King King Promise x1 Uuh ohh hoh ooh yeh x1 I remember I remember how I used to call you x1 Back then in the late nights x1 You used to be a good girl x1 But now everything’s changed x1 Now when I call you don’t respond x1 Last time you were with some guy at Abeka x1 Eh baby girl x1 You’ve really changed so much x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 I say baby girl don’t make me shiver x1 Oh oh oooh x1 Yeah yeah erh x4 It’s like you’ve changed x1 When I call you don’t pick up x1 But still you’re online late at night x1 I’m troubled girl it’s not okay x1 I’m troubled it’s not okay x1 Naa x1 Why would you do me like that x1 Girl why would you do me like that x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 Baby girl don’t make me shiver x1 And girl you know I’d do it all for you x1 Yes everything x1 Like a shadow that follows you x1 And girl it’s time to let it go x1 It’s King King Promise x10,Highlife,"The song expresses feelings of nostalgia and heartbreak, highlighting the singer's memories of a once-sweet relationship that has turned serious and complicated. The singer longs for the carefree love they once shared and expresses frustration over the partner's changed behavior, pleading for them to take their time and reconsider their relationship. Ultimately, it captures the pain of seeing someone they love transform into a person who feels distant and unapproachable."
280,Segment_11_King Promise - Sisa.mp4,King Promise - Sisa,https://www.youtube.com/watch?v=XWWCgfE37ok,MP4,Twi,Positive,Ooh naa oh x1 Yeah yeah erh erh x1 Ooh huh naa heh x1 Heey King King Promise x1 Uuh ohh hoh ooh yeh x1 I remember I remember how I used to call you x1 Back then in the late nights x1 You used to be a good girl x1 But now everything’s changed x1 Now when I call you don’t respond x1 Last time you were with some guy at Abeka x1 Eh baby girl x1 You’ve really changed so much x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 I say baby girl don’t make me shiver x1 Oh oh oooh x1 Yeah yeah erh x4 It’s like you’ve changed x1 When I call you don’t pick up x1 But still you’re online late at night x1 I’m troubled girl it’s not okay x1 I’m troubled it’s not okay x1 Naa x1 Why would you do me like that x1 Girl why would you do me like that x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 Baby girl don’t make me shiver x1 And girl you know I’d do it all for you x1 Yes everything x1 Like a shadow that follows you x1 And girl it’s time to let it go x1 It’s King King Promise x11,Highlife,"The song expresses feelings of nostalgia and heartbreak, highlighting the singer's memories of a once-sweet relationship that has turned serious and complicated. The singer longs for the carefree love they once shared and expresses frustration over the partner's changed behavior, pleading for them to take their time and reconsider their relationship. Ultimately, it captures the pain of seeing someone they love transform into a person who feels distant and unapproachable."
281,Segment_12_King Promise - Sisa.mp4,King Promise - Sisa,https://www.youtube.com/watch?v=XWWCgfE37ok,MP4,Twi,Positive,Ooh naa oh x1 Yeah yeah erh erh x1 Ooh huh naa heh x1 Heey King King Promise x1 Uuh ohh hoh ooh yeh x1 I remember I remember how I used to call you x1 Back then in the late nights x1 You used to be a good girl x1 But now everything’s changed x1 Now when I call you don’t respond x1 Last time you were with some guy at Abeka x1 Eh baby girl x1 You’ve really changed so much x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 I say baby girl don’t make me shiver x1 Oh oh oooh x1 Yeah yeah erh x4 It’s like you’ve changed x1 When I call you don’t pick up x1 But still you’re online late at night x1 I’m troubled girl it’s not okay x1 I’m troubled it’s not okay x1 Naa x1 Why would you do me like that x1 Girl why would you do me like that x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 Baby girl don’t make me shiver x1 And girl you know I’d do it all for you x1 Yes everything x1 Like a shadow that follows you x1 And girl it’s time to let it go x1 It’s King King Promise x12,Highlife,"The song expresses feelings of nostalgia and heartbreak, highlighting the singer's memories of a once-sweet relationship that has turned serious and complicated. The singer longs for the carefree love they once shared and expresses frustration over the partner's changed behavior, pleading for them to take their time and reconsider their relationship. Ultimately, it captures the pain of seeing someone they love transform into a person who feels distant and unapproachable."
282,Segment_13_King Promise - Sisa.mp4,King Promise - Sisa,https://www.youtube.com/watch?v=XWWCgfE37ok,MP4,Twi,Positive,Ooh naa oh x1 Yeah yeah erh erh x1 Ooh huh naa heh x1 Heey King King Promise x1 Uuh ohh hoh ooh yeh x1 I remember I remember how I used to call you x1 Back then in the late nights x1 You used to be a good girl x1 But now everything’s changed x1 Now when I call you don’t respond x1 Last time you were with some guy at Abeka x1 Eh baby girl x1 You’ve really changed so much x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 I say baby girl don’t make me shiver x1 Oh oh oooh x1 Yeah yeah erh x4 It’s like you’ve changed x1 When I call you don’t pick up x1 But still you’re online late at night x1 I’m troubled girl it’s not okay x1 I’m troubled it’s not okay x1 Naa x1 Why would you do me like that x1 Girl why would you do me like that x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 Baby girl don’t make me shiver x1 And girl you know I’d do it all for you x1 Yes everything x1 Like a shadow that follows you x1 And girl it’s time to let it go x1 It’s King King Promise x13,Highlife,"The song expresses feelings of nostalgia and heartbreak, highlighting the singer's memories of a once-sweet relationship that has turned serious and complicated. The singer longs for the carefree love they once shared and expresses frustration over the partner's changed behavior, pleading for them to take their time and reconsider their relationship. Ultimately, it captures the pain of seeing someone they love transform into a person who feels distant and unapproachable."
283,Segment_14_King Promise - Sisa.mp4,King Promise - Sisa,https://www.youtube.com/watch?v=XWWCgfE37ok,MP4,Twi,Positive,Ooh naa oh x1 Yeah yeah erh erh x1 Ooh huh naa heh x1 Heey King King Promise x1 Uuh ohh hoh ooh yeh x1 I remember I remember how I used to call you x1 Back then in the late nights x1 You used to be a good girl x1 But now everything’s changed x1 Now when I call you don’t respond x1 Last time you were with some guy at Abeka x1 Eh baby girl x1 You’ve really changed so much x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 I say baby girl don’t make me shiver x1 Oh oh oooh x1 Yeah yeah erh x4 It’s like you’ve changed x1 When I call you don’t pick up x1 But still you’re online late at night x1 I’m troubled girl it’s not okay x1 I’m troubled it’s not okay x1 Naa x1 Why would you do me like that x1 Girl why would you do me like that x1 Tonight let me tell you something x1 Don’t rush baby take your time x1 All I wanted was to love you x1 All I wanted was to make you smile x1 You were the sweetest girl x1 Now you’re so dangerous x1 You’ve changed and it’s serious x1 I say now you’ve changed x1 Baby girl don’t make me shiver x1 Why have you changed like this x1 Baby girl don’t make me shiver x1 And girl you know I’d do it all for you x1 Yes everything x1 Like a shadow that follows you x1 And girl it’s time to let it go x1 It’s King King Promise x14,Highlife,"The song expresses feelings of nostalgia and heartbreak, highlighting the singer's memories of a once-sweet relationship that has turned serious and complicated. The singer longs for the carefree love they once shared and expresses frustration over the partner's changed behavior, pleading for them to take their time and reconsider their relationship. Ultimately, it captures the pain of seeing someone they love transform into a person who feels distant and unapproachable."
284,Segment_1_Kofi Kinaata  - Behind The Scenes.mp4,Kofi Kinaata  - Behind The Scenes,https://www.youtube.com/watch?v=Kt6Fb9RnSnU,MP4,Fante,Negative,"So this is why I hustle and work hard
Move!! Even the struggle!! Bars!!
Call me Kofi Kinaata
We hustle in the morning, he and the dawn go together
We are not resting, the time is not for idleness
From drinking, may he not do the work and not eat
So this is why I hustle and work hard
But I’m looking for something to eat
It’s painful how things changed between us
The struggles I see are like dark journeys
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Look at things for me so I can say what I need to say
Not all the things on the journey are what we say
So, I have given all my words to God
God himself is not a liar
As a hustler, I don’t have a place to go
Even when I’m sick, I rely on God to heal me
Aww Jehovah God who makes You whistle
May He not wear a jersey to score a hat-trick
Jehovah God who makes You whistle
May He not sit on the bench and receive the Goal King
I won’t let enemies mock us
I won’t let them bring fear to our hearts
We won’t let them say that God who we serve is not with us
This battle is not ours
Let me see and speak, not just for you to say
Not all the things on the journey are what they say
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Yayyy!!
Aw wow oooo
Someone is also going ooo aw wow oooo
Yayyy!!
We are tired ooo
Yay!!
We are tired ooo
So
I won’t let enemies mock us
I won’t let them bring fear to our hearts
I won’t let them say that God who we serve is not with us
This battle is not ours
Let it be known that it has been a long time since I worked on this
I say I will look for it and take it, it has been a long time since I found it
Brother, don’t look for it here when we were here before
I say I will look for it here, even if I take it, it will not be the same as before
But now go and see my town there
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
Travel and See oo!!!
But now go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
If he is even sleeping,
Then the soldiers will not guard him",Highlife,"The song expresses the struggles and hustle of life, emphasizing the importance of perseverance and hard work. It reflects on personal experiences, highlighting how circumstances can change, and conveys a sense of resilience in the face of challenges while also acknowledging the support of a higher power, like God. The artist speaks about staying focused on one's goals despite the distractions and hardships encountered along the journey."
285,Segment_2_Kofi Kinaata - Behind The Scenes.mp4,Kofi Kinaata - Behind The Scenes,https://www.youtube.com/watch?v=Kt6Fb9RnSnU,MP4,Fante,Negative,"So this is why I hustle and work hard
Move!! Even the struggle!! Bars!!
Call me Kofi Kinaata
We hustle in the morning, he and the dawn go together
We are not resting, the time is not for idleness
From drinking, may he not do the work and not eat
So this is why I hustle and work hard
But I’m looking for something to eat
It’s painful how things changed between us
The struggles I see are like dark journeys
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Look at things for me so I can say what I need to say
Not all the things on the journey are what we say
So, I have given all my words to God
God himself is not a liar
As a hustler, I don’t have a place to go
Even when I’m sick, I rely on God to heal me
Aww Jehovah God who makes You whistle
May He not wear a jersey to score a hat-trick
Jehovah God who makes You whistle
May He not sit on the bench and receive the Goal King
I won’t let enemies mock us
I won’t let them bring fear to our hearts
We won’t let them say that God who we serve is not with us
This battle is not ours
Let me see and speak, not just for you to say
Not all the things on the journey are what they say
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Yayyy!!
Aw wow oooo
Someone is also going ooo aw wow oooo
Yayyy!!
We are tired ooo
Yay!!
We are tired ooo
So
I won’t let enemies mock us
I won’t let them bring fear to our hearts
I won’t let them say that God who we serve is not with us
This battle is not ours
Let it be known that it has been a long time since I worked on this
I say I will look for it and take it, it has been a long time since I found it
Brother, don’t look for it here when we were here before
I say I will look for it here, even if I take it, it will not be the same as before
But now go and see my town there
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
Travel and See oo!!!
But now go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
If he is even sleeping,
Then the soldiers will not guard him",Highlife,"The song expresses the struggles and hustle of life, emphasizing the importance of perseverance and hard work. It reflects on personal experiences, highlighting how circumstances can change, and conveys a sense of resilience in the face of challenges while also acknowledging the support of a higher power, like God. The artist speaks about staying focused on one's goals despite the distractions and hardships encountered along the journey."
286,Segment_3_Kofi Kinaata - Behind The Scenes.mp4,Kofi Kinaata - Behind The Scenes,https://www.youtube.com/watch?v=Kt6Fb9RnSnU,MP4,Fante,Negative,"So this is why I hustle and work hard
Move!! Even the struggle!! Bars!!
Call me Kofi Kinaata
We hustle in the morning, he and the dawn go together
We are not resting, the time is not for idleness
From drinking, may he not do the work and not eat
So this is why I hustle and work hard
But I’m looking for something to eat
It’s painful how things changed between us
The struggles I see are like dark journeys
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Look at things for me so I can say what I need to say
Not all the things on the journey are what we say
So, I have given all my words to God
God himself is not a liar
As a hustler, I don’t have a place to go
Even when I’m sick, I rely on God to heal me
Aww Jehovah God who makes You whistle
May He not wear a jersey to score a hat-trick
Jehovah God who makes You whistle
May He not sit on the bench and receive the Goal King
I won’t let enemies mock us
I won’t let them bring fear to our hearts
We won’t let them say that God who we serve is not with us
This battle is not ours
Let me see and speak, not just for you to say
Not all the things on the journey are what they say
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Yayyy!!
Aw wow oooo
Someone is also going ooo aw wow oooo
Yayyy!!
We are tired ooo
Yay!!
We are tired ooo
So
I won’t let enemies mock us
I won’t let them bring fear to our hearts
I won’t let them say that God who we serve is not with us
This battle is not ours
Let it be known that it has been a long time since I worked on this
I say I will look for it and take it, it has been a long time since I found it
Brother, don’t look for it here when we were here before
I say I will look for it here, even if I take it, it will not be the same as before
But now go and see my town there
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
Travel and See oo!!!
But now go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
If he is even sleeping,
Then the soldiers will not guard him",Highlife,"The song expresses the struggles and hustle of life, emphasizing the importance of perseverance and hard work. It reflects on personal experiences, highlighting how circumstances can change, and conveys a sense of resilience in the face of challenges while also acknowledging the support of a higher power, like God. The artist speaks about staying focused on one's goals despite the distractions and hardships encountered along the journey."
287,Segment_4_Kofi Kinaata - Behind The Scenes.mp4,Kofi Kinaata - Behind The Scenes,https://www.youtube.com/watch?v=Kt6Fb9RnSnU,MP4,Fante,Negative,"So this is why I hustle and work hard
Move!! Even the struggle!! Bars!!
Call me Kofi Kinaata
We hustle in the morning, he and the dawn go together
We are not resting, the time is not for idleness
From drinking, may he not do the work and not eat
So this is why I hustle and work hard
But I’m looking for something to eat
It’s painful how things changed between us
The struggles I see are like dark journeys
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Look at things for me so I can say what I need to say
Not all the things on the journey are what we say
So, I have given all my words to God
God himself is not a liar
As a hustler, I don’t have a place to go
Even when I’m sick, I rely on God to heal me
Aww Jehovah God who makes You whistle
May He not wear a jersey to score a hat-trick
Jehovah God who makes You whistle
May He not sit on the bench and receive the Goal King
I won’t let enemies mock us
I won’t let them bring fear to our hearts
We won’t let them say that God who we serve is not with us
This battle is not ours
Let me see and speak, not just for you to say
Not all the things on the journey are what they say
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Yayyy!!
Aw wow oooo
Someone is also going ooo aw wow oooo
Yayyy!!
We are tired ooo
Yay!!
We are tired ooo
So
I won’t let enemies mock us
I won’t let them bring fear to our hearts
I won’t let them say that God who we serve is not with us
This battle is not ours
Let it be known that it has been a long time since I worked on this
I say I will look for it and take it, it has been a long time since I found it
Brother, don’t look for it here when we were here before
I say I will look for it here, even if I take it, it will not be the same as before
But now go and see my town there
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
Travel and See oo!!!
But now go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
If he is even sleeping,
Then the soldiers will not guard him",Highlife,"The song expresses the struggles and hustle of life, emphasizing the importance of perseverance and hard work. It reflects on personal experiences, highlighting how circumstances can change, and conveys a sense of resilience in the face of challenges while also acknowledging the support of a higher power, like God. The artist speaks about staying focused on one's goals despite the distractions and hardships encountered along the journey."
288,Segment_5_Kofi Kinaata - Behind The Scenes.mp4,Kofi Kinaata - Behind The Scenes,https://www.youtube.com/watch?v=Kt6Fb9RnSnU,MP4,Fante,Negative,"So this is why I hustle and work hard
Move!! Even the struggle!! Bars!!
Call me Kofi Kinaata
We hustle in the morning, he and the dawn go together
We are not resting, the time is not for idleness
From drinking, may he not do the work and not eat
So this is why I hustle and work hard
But I’m looking for something to eat
It’s painful how things changed between us
The struggles I see are like dark journeys
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Look at things for me so I can say what I need to say
Not all the things on the journey are what we say
So, I have given all my words to God
God himself is not a liar
As a hustler, I don’t have a place to go
Even when I’m sick, I rely on God to heal me
Aww Jehovah God who makes You whistle
May He not wear a jersey to score a hat-trick
Jehovah God who makes You whistle
May He not sit on the bench and receive the Goal King
I won’t let enemies mock us
I won’t let them bring fear to our hearts
We won’t let them say that God who we serve is not with us
This battle is not ours
Let me see and speak, not just for you to say
Not all the things on the journey are what they say
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Yayyy!!
Aw wow oooo
Someone is also going ooo aw wow oooo
Yayyy!!
We are tired ooo
Yay!!
We are tired ooo
So
I won’t let enemies mock us
I won’t let them bring fear to our hearts
I won’t let them say that God who we serve is not with us
This battle is not ours
Let it be known that it has been a long time since I worked on this
I say I will look for it and take it, it has been a long time since I found it
Brother, don’t look for it here when we were here before
I say I will look for it here, even if I take it, it will not be the same as before
But now go and see my town there
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
Travel and See oo!!!
But now go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
If he is even sleeping,
Then the soldiers will not guard him",Highlife,"The song expresses the struggles and hustle of life, emphasizing the importance of perseverance and hard work. It reflects on personal experiences, highlighting how circumstances can change, and conveys a sense of resilience in the face of challenges while also acknowledging the support of a higher power, like God. The artist speaks about staying focused on one's goals despite the distractions and hardships encountered along the journey."
289,Segment_6_Kofi Kinaata - Behind The Scenes.mp4,Kofi Kinaata - Behind The Scenes,https://www.youtube.com/watch?v=Kt6Fb9RnSnU,MP4,Fante,Negative,"So this is why I hustle and work hard
Move!! Even the struggle!! Bars!!
Call me Kofi Kinaata
We hustle in the morning, he and the dawn go together
We are not resting, the time is not for idleness
From drinking, may he not do the work and not eat
So this is why I hustle and work hard
But I’m looking for something to eat
It’s painful how things changed between us
The struggles I see are like dark journeys
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Look at things for me so I can say what I need to say
Not all the things on the journey are what we say
So, I have given all my words to God
God himself is not a liar
As a hustler, I don’t have a place to go
Even when I’m sick, I rely on God to heal me
Aww Jehovah God who makes You whistle
May He not wear a jersey to score a hat-trick
Jehovah God who makes You whistle
May He not sit on the bench and receive the Goal King
I won’t let enemies mock us
I won’t let them bring fear to our hearts
We won’t let them say that God who we serve is not with us
This battle is not ours
Let me see and speak, not just for you to say
Not all the things on the journey are what they say
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Yayyy!!
Aw wow oooo
Someone is also going ooo aw wow oooo
Yayyy!!
We are tired ooo
Yay!!
We are tired ooo
So
I won’t let enemies mock us
I won’t let them bring fear to our hearts
I won’t let them say that God who we serve is not with us
This battle is not ours
Let it be known that it has been a long time since I worked on this
I say I will look for it and take it, it has been a long time since I found it
Brother, don’t look for it here when we were here before
I say I will look for it here, even if I take it, it will not be the same as before
But now go and see my town there
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
Travel and See oo!!!
But now go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
If he is even sleeping,
Then the soldiers will not guard him",Highlife,"The song expresses the struggles and hustle of life, emphasizing the importance of perseverance and hard work. It reflects on personal experiences, highlighting how circumstances can change, and conveys a sense of resilience in the face of challenges while also acknowledging the support of a higher power, like God. The artist speaks about staying focused on one's goals despite the distractions and hardships encountered along the journey."
290,Segment_7_Kofi Kinaata - Behind The Scenes.mp4,Kofi Kinaata - Behind The Scenes,https://www.youtube.com/watch?v=Kt6Fb9RnSnU,MP4,Fante,Negative,"So this is why I hustle and work hard
Move!! Even the struggle!! Bars!!
Call me Kofi Kinaata
We hustle in the morning, he and the dawn go together
We are not resting, the time is not for idleness
From drinking, may he not do the work and not eat
So this is why I hustle and work hard
But I’m looking for something to eat
It’s painful how things changed between us
The struggles I see are like dark journeys
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Look at things for me so I can say what I need to say
Not all the things on the journey are what we say
So, I have given all my words to God
God himself is not a liar
As a hustler, I don’t have a place to go
Even when I’m sick, I rely on God to heal me
Aww Jehovah God who makes You whistle
May He not wear a jersey to score a hat-trick
Jehovah God who makes You whistle
May He not sit on the bench and receive the Goal King
I won’t let enemies mock us
I won’t let them bring fear to our hearts
We won’t let them say that God who we serve is not with us
This battle is not ours
Let me see and speak, not just for you to say
Not all the things on the journey are what they say
But now, go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Yayyy!!
Aw wow oooo
Someone is also going ooo aw wow oooo
Yayyy!!
We are tired ooo
Yay!!
We are tired ooo
So
I won’t let enemies mock us
I won’t let them bring fear to our hearts
I won’t let them say that God who we serve is not with us
This battle is not ours
Let it be known that it has been a long time since I worked on this
I say I will look for it and take it, it has been a long time since I found it
Brother, don’t look for it here when we were here before
I say I will look for it here, even if I take it, it will not be the same as before
But now go and see my town there
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
Travel and See oo!!!
But now go and see my town
They say that I should have something, but I don’t remember them
But you don't know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
Now go and see my town
They say that I should have something, but I don’t remember them
You don’t know that he is not sleeping
If he is even sleeping, then the soldiers will not guard him
If he is even sleeping,
Then the soldiers will not guard him",Highlife,"The song expresses the struggles and hustle of life, emphasizing the importance of perseverance and hard work. It reflects on personal experiences, highlighting how circumstances can change, and conveys a sense of resilience in the face of challenges while also acknowledging the support of a higher power, like God. The artist speaks about staying focused on one's goals despite the distractions and hardships encountered along the journey."
