SN,Filename,Title of Song,Url,Language,Lyrics,Genre,Meaning of Song,Sentiment,Onset_Strength,Chroma_Shift,HPSS,Zero_Crossing_Rate,MFCC
11,Segment_11_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x13",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.3790845,0.44209063,1.7438273e-05,0.07507130456349206,"[-1.8778726e+02  1.3270946e+02 -2.5189354e+01  4.9501377e+01
 -2.7383190e+01  2.6185671e+01 -2.3642049e+00  1.2751803e+01
 -6.7175622e+00  7.2180325e-01 -8.4955235e+00  6.4155154e+00
 -2.4664080e+00 -3.7367210e+00 -4.9639673e+00 -4.1030831e+00
  6.4997375e-03 -4.8684111e+00  6.9417319e+00 -7.2473888e+00
  1.1179554e+00 -6.7839093e+00  9.1127974e-01 -2.8131323e+00
  1.6156230e+00 -3.6214244e+00 -4.5476484e+00 -1.5082598e+00
 -7.2009128e-01  1.1839138e+00 -5.2733362e-01 -1.1174561e+00
 -4.2835836e+00  5.5200996e+00 -2.4944308e+00  3.9321930e+00
  3.5723362e+00  3.3091581e+00 -3.9633071e+00 -1.6309022e+00]"
12,Segment_12_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x14",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.38997,0.43473676,6.775014e-05,0.06701497876661743,"[-1.9519083e+02  1.3648065e+02 -2.3632336e+01  4.9274044e+01
 -2.6722593e+01  2.6468344e+01 -1.6727998e+00  1.3471975e+01
 -4.6416726e+00  2.0664845e+00 -8.3885927e+00  6.2020402e+00
 -1.9602779e+00 -2.0587320e+00 -6.3925195e+00 -4.7063584e+00
 -4.3007534e-02 -4.8333607e+00  6.8824878e+00 -7.7921739e+00
  1.4918029e+00 -7.8066349e+00 -6.7755157e-01 -3.7252793e+00
  1.9746801e+00 -3.3762279e+00 -5.0994668e+00 -2.2612472e+00
 -1.7193923e+00  2.6676095e-01 -1.3195204e+00 -2.7919607e+00
 -5.2617011e+00  6.0153761e+00 -9.0297484e-01  5.9630113e+00
  4.1022558e+00  1.3315623e+00 -6.3923674e+00 -1.8280121e+00]"
13,Segment_13_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x15",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.4008722,0.42218262,5.546646e-05,0.065712182543429,"[-1.8390514e+02  1.3800987e+02 -2.2500172e+01  5.0980328e+01
 -2.8758968e+01  2.5474804e+01 -5.4815683e+00  1.4847443e+01
 -7.4161530e+00 -7.5863832e-01 -1.0971772e+01  6.6002216e+00
 -1.9734808e+00 -3.2880697e+00 -3.7788024e+00 -3.8786433e+00
  7.3646128e-02 -7.1415653e+00  5.8355980e+00 -9.7418442e+00
 -3.0065074e+00 -9.3316393e+00  1.0673735e+00 -2.2801342e+00
  3.0942371e+00 -1.6894159e+00 -2.4977419e+00 -1.0458730e+00
 -1.5040209e+00  3.1114800e+00  1.0441284e+00 -6.3981819e-01
 -4.3247828e+00  6.4472389e+00 -1.5521258e+00  4.4358878e+00
  4.5592165e+00  2.8399997e+00 -5.7783618e+00 -3.7879612e+00]"
14,Segment_14_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x16",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.3478997,0.44144917,-1.3435835e-05,0.0709738716621517,"[-1.7767973e+02  1.3958969e+02 -3.2544083e+01  5.0403633e+01
 -2.6423120e+01  2.6850130e+01 -8.7882700e+00  1.4114013e+01
 -7.9054894e+00  1.2624587e+00 -8.4190950e+00  7.4510760e+00
 -2.3919008e+00 -3.6440454e+00 -3.9894915e+00 -3.7337234e+00
  1.7748940e+00 -6.7849898e+00  6.6052194e+00 -7.5737276e+00
 -1.9017419e-01 -8.9042835e+00 -1.2670071e-01 -2.2884636e+00
  2.5625272e+00 -3.6148961e+00 -4.8789039e+00 -1.7179582e+00
 -5.6486911e-01  2.5095220e+00  4.7105256e-01 -2.1706842e-01
 -4.3320761e+00  5.0285091e+00 -3.1298587e+00  4.2121439e+00
  3.2799788e+00  2.8068213e+00 -4.0282493e+00 -2.5278139e+00]"
15,Segment_15_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x17",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.2719765,0.45826823,4.925933e-06,0.07378351754559873,"[-1.6313097e+02  1.4353276e+02 -4.1465263e+01  4.5653889e+01
 -2.4002205e+01  2.7734034e+01 -1.1744390e+01  1.3830904e+01
 -7.0723810e+00  3.6527345e+00 -9.7029247e+00  6.5765538e+00
 -1.8434335e+00 -3.7252390e+00 -6.3671722e+00 -4.8920174e+00
  1.3175139e+00 -8.1311646e+00  4.0035763e+00 -9.1660976e+00
  2.6138937e+00 -8.7567368e+00 -8.7865990e-01 -2.1733708e+00
  4.0205412e+00 -2.3144064e+00 -2.7418728e+00  1.2368588e+00
  3.0766872e-01  4.7729144e-01 -1.4822032e+00  1.2050653e-01
 -5.8124537e+00  3.9000635e+00 -3.3847816e+00  5.0559664e+00
  4.1510963e+00  1.6120279e+00 -5.4293547e+00 -3.1770148e+00]"
16,Segment_16_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x18",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.3938954,0.4542236,3.4205095e-05,0.07286786776256733,"[-180.60124     134.91559     -21.635714     53.124092    -29.299723
   24.679356     -6.3719516    16.732168     -7.234016     -1.8289855
  -12.16553       5.4801555    -1.9883231    -3.0569205    -4.314921
   -3.7115874     0.29042777   -6.8856645     5.8319197    -9.420341
   -2.5531259    -8.842099      2.6197908    -0.5247289     3.9232507
   -3.3456473    -3.3845751    -1.0621547    -1.5076041     1.0341225
   -1.5929582    -1.4025664    -5.100364      4.170008     -2.9505787
    5.5268        5.246912      4.534359     -3.9957347    -3.0266798 ]"
17,Segment_17_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x19",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.402299,0.42858583,2.8560175e-05,0.0740305830792683,"[-181.997       132.43454     -25.964478     54.81357     -30.361408
   26.41416      -6.9936934    15.268008     -8.897769      0.92283905
  -10.311614      6.3580747    -3.6435428    -4.086442     -5.6910214
   -5.3948216     0.431287     -5.5907145     7.112366     -9.835017
   -1.6503582    -9.039336      2.1794329    -1.1911324     4.4164424
   -3.6187124    -5.38979      -2.148926     -1.0238898     2.701217
    1.6478461     1.2684164    -4.4627295     3.5998058    -4.4147787
    3.8417284     3.20872       4.351661     -3.6307025    -3.4404976 ]"
18,Segment_18_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x20",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.4374766,0.43014058,-1.4170915e-05,0.06430230102159727,"[-1.9512508e+02  1.3941756e+02 -2.2933443e+01  5.0023674e+01
 -2.8682413e+01  2.5397785e+01 -2.6988263e+00  1.3216036e+01
 -5.8539381e+00 -4.9768385e-01 -9.9718685e+00  5.7872801e+00
 -2.2425804e+00 -3.9514129e+00 -5.9448428e+00 -3.0779345e+00
  1.1550822e+00 -5.6417179e+00  6.8747649e+00 -7.3114047e+00
  3.8357239e-02 -8.7051649e+00 -1.6555369e+00 -2.9987710e+00
  1.7338339e+00 -5.0976233e+00 -4.8597383e+00 -1.6962829e+00
 -1.7723274e+00  7.2904348e-02 -7.1567678e-01 -7.3703474e-01
 -4.3243136e+00  7.2887244e+00 -4.4710889e-02  6.2189007e+00
  4.7875519e+00  2.1723924e+00 -4.9119935e+00 -2.6211302e+00]"
19,Segment_19_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x21",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,1.2357084,0.43947354,-1.6464153e-05,0.07984945589749683,"[-2.01493469e+02  1.30457718e+02 -3.36729355e+01  3.65736351e+01
 -2.08668308e+01  2.31576862e+01 -8.59414005e+00  1.29708691e+01
 -9.42166042e+00  7.30107665e-01 -8.56020832e+00  6.55467653e+00
 -8.12225938e-02 -5.20662451e+00 -3.71685815e+00 -2.97620201e+00
  1.19132176e-01 -6.58084917e+00  3.40015173e+00 -6.87398529e+00
  6.92249477e-01 -6.80271626e+00  8.12530458e-01 -3.19594383e+00
  2.32056165e+00 -3.18912244e+00 -3.30134678e+00  2.06538618e-01
 -4.38350774e-02  1.09709215e+00 -1.05337954e+00 -7.95939147e-01
 -5.82835913e+00  2.19829321e+00 -3.21958017e+00  3.85631895e+00
  3.17255259e+00  3.90563178e+00 -2.35845232e+00 -1.69989884e+00]"
20,Segment_20_A. B. Crentsil - I Go Pay You Tomorrow.mp3,A. B. Crentsil - I Go Pay You Tomorrow,https://www.youtube.com/watch?v=1EKjoY5mJFc,English,"Too much troubles oh my brother x1 Akpeteshie seller give me quarter x4 I go pay you tomorrow aye x4 Seller give me half oh x2 I go pay you Monday aye x2 Too much problems in my head oh x2 Too much wahala in my house oh x2 I donât know wetin I go do x2 My wife dey shout for money oh x1 My children dey cry for chop oh x1 So so wahala in my house x2 I want to forget my problems x2 I want to forget my sorrow x2 Life for hard for me x2 If I buzz oh, I go forget my problems x3 If I buzz oh, I go forget my sorrows x3 If I buzz oh, I go forget my troubles x22",Highlife,"The song express the struggles and frustrations of an individual dealing with financial hardships and family pressures. The repetition of seeking alcohol (Akpeteshie) as a temporary escape highlights the desire to forget problems, including the constant demands for money from a spouse and children. Ultimately, the refrain ""I go pay you tomorrow"" reflects a sense of hope and the ongoing cycle of debt and responsibility amid life's challenges.",Negative,0.6713073,0.2757787,1.447282e-06,0.04858463426131322,"[-5.6657819e+02  7.1979935e+01 -1.4880113e+01  2.1383635e+01
 -7.7985535e+00  1.1745444e+01 -3.2749376e+00  4.6481600e+00
 -1.7638465e+00  1.4195615e-01 -3.6771162e+00  2.3502407e+00
 -5.1694375e-01 -3.3361828e+00 -3.7715909e+00 -2.7180486e+00
  4.6987999e-03 -3.2275453e+00  4.9553600e-01 -3.6264470e+00
  2.0163415e-01 -3.8535283e+00 -1.3910141e+00  1.6282217e-01
  3.0988262e+00 -9.6311301e-01 -2.8097444e+00 -6.1539227e-01
  2.9658660e-01  5.8083123e-01  5.6103098e-01  1.0277750e+00
 -1.5103915e+00  1.6307616e+00 -1.3388180e+00  2.4403789e+00
  3.3509767e+00  1.6286188e+00 -1.9895186e+00 -1.9551224e+00]"
21,Segment_1_A.B. Crentsil - Ma Me Ndwen Meho.mp3,A.B. Crentsil - Ma Me Ndwen Meho,https://www.youtube.com/watch?v=OnzYVAVfrmk,Twi,"Let me think about myself, Maame Abena x4 Let me think about myself, Maame Sikabaa x4 Let me think about myself, Maame Sarpomaa x4 Reflecting on my struggles, I realized that falling ill now could be fatal x4 Because my family has abandoned me x8 London weather is chilly and  agonizing x1 New York weather is chilly and  agonizing x1 Canada weather is  chilly. and  agonizing x1 Because my family has abandoned me x4",Highlife,"The lyrics reflect the pain and disappointment of individuals living abroad, enduring harsh conditions and sacrificing to support family back home. Despite their efforts, their contributions are often misused, leaving them feeling betrayed and abandoned by the very people they seek to help. It is a portrayal of isolation and frustration, emphasizing the emotional toll of unfulfilled promises and neglect from loved ones",Negative,1.5196505,0.47585014,-4.716641e-06,0.10189295690343177,"[-2.3666379e+02  7.7574516e+01 -2.4190336e+01  5.8636112e+01
 -6.0549893e+00  3.3176678e+01  6.6709843e+00  1.6684126e+01
 -1.5409657e-01  4.7348075e+00 -6.0347247e-01  9.7250490e+00
  3.1396704e+00  2.5788612e+00  1.0439945e+00 -2.5046465e+00
  1.7308608e+00 -3.4544091e+00  7.8696012e+00 -1.4591728e+00
  2.9090509e+00  2.2697285e-01  6.7446332e+00  1.0625521e+00
  1.8577410e+00 -2.5702457e+00 -5.4618993e+00 -5.1119332e+00
 -4.0129862e+00  3.6628780e-01 -3.9359739e+00 -2.4766357e+00
 -4.5051036e+00  5.6526679e-01 -5.2817779e+00 -6.7310338e+00
 -5.6500015e+00  3.8289651e-01  1.6247350e+00  1.8438354e+00]"
22,Segment_2_A.B. Crentsil - Ma Me Ndwen Meho.mp3,A.B. Crentsil - Ma Me Ndwen Meho,https://www.youtube.com/watch?v=OnzYVAVfrmk,Twi,"Let me think about myself, Maame Abena x4 Let me think about myself, Maame Sikabaa x4 Let me think about myself, Maame Sarpomaa x4 Reflecting on my struggles, I realized that falling ill now could be fatal x4 Because my family has abandoned me x8 London weather is chilly and  agonizing x1 New York weather is chilly and  agonizing x1 Canada weather is  chilly. and  agonizing x1 Because my family has abandoned me x5",Highlife,"The lyrics reflect the pain and disappointment of individuals living abroad, enduring harsh conditions and sacrificing to support family back home. Despite their efforts, their contributions are often misused, leaving them feeling betrayed and abandoned by the very people they seek to help. It is a portrayal of isolation and frustration, emphasizing the emotional toll of unfulfilled promises and neglect from loved ones",Negative,1.5226038,0.5373496,-7.015229e-05,0.12516041432057057,"[-1.5494597e+02  7.7859398e+01 -4.3220512e+01  6.4287338e+01
 -1.8750467e+01  3.9603088e+01  2.0576832e-01  2.6717842e+01
 -1.1825279e+00  1.1036170e+01 -2.7909822e+00  1.1023523e+01
  4.0943975e+00  2.5443516e+00 -1.2434889e-01 -7.0957699e+00
  5.6703871e-01 -5.8732977e+00  7.5887938e+00 -5.1739521e+00
  4.4364667e+00 -4.1280541e-01  8.0600843e+00 -8.7215769e-01
  2.6022446e+00 -4.8703079e+00 -8.5925274e+00 -6.7329211e+00
 -3.8502307e+00  6.9233149e-01 -3.8030417e+00 -2.1866152e+00
 -7.9164205e+00  3.2883829e-01 -7.9851713e+00 -6.1398344e+00
 -4.0259271e+00  1.9683667e+00 -2.0751326e+00 -8.9512408e-01]"
23,Segment_3_A.B. Crentsil - Ma Me Ndwen Meho.mp3,A.B. Crentsil - Ma Me Ndwen Meho,https://www.youtube.com/watch?v=OnzYVAVfrmk,Twi,"Let me think about myself, Maame Abena x4 Let me think about myself, Maame Sikabaa x4 Let me think about myself, Maame Sarpomaa x4 Reflecting on my struggles, I realized that falling ill now could be fatal x4 Because my family has abandoned me x8 London weather is chilly and  agonizing x1 New York weather is chilly and  agonizing x1 Canada weather is  chilly. and  agonizing x1 Because my family has abandoned me x6",Highlife,"The lyrics reflect the pain and disappointment of individuals living abroad, enduring harsh conditions and sacrificing to support family back home. Despite their efforts, their contributions are often misused, leaving them feeling betrayed and abandoned by the very people they seek to help. It is a portrayal of isolation and frustration, emphasizing the emotional toll of unfulfilled promises and neglect from loved ones",Negative,1.4979997,0.55906063,-5.7672067e-05,0.1293598674648103,"[-1.5369926e+02  7.5892082e+01 -4.2652138e+01  6.6257706e+01
 -1.7932381e+01  4.0349426e+01  1.8987985e-02  2.3763119e+01
 -5.2604876e+00  9.0235453e+00 -3.7022624e+00  9.3098602e+00
  1.9119856e+00  2.0732229e+00  1.5523615e+00 -5.6372619e+00
  7.9554266e-01 -5.7764339e+00  8.0582314e+00 -4.9674921e+00
  3.8756225e+00 -6.6188085e-01  9.0130548e+00 -1.2256355e+00
 -2.7084550e-01 -6.8547721e+00 -8.6041193e+00 -6.2020698e+00
 -2.4607635e+00  2.3918395e+00 -2.6975219e+00 -1.9241090e+00
 -7.6638389e+00  1.2888951e+00 -5.6257768e+00 -3.9248321e+00
 -5.0120835e+00 -1.0911967e+00 -4.3061409e+00 -3.8219196e-01]"
24,Segment_4_A.B. Crentsil - Ma Me Ndwen Meho.mp3,A.B. Crentsil - Ma Me Ndwen Meho,https://www.youtube.com/watch?v=OnzYVAVfrmk,Twi,"Let me think about myself, Maame Abena x4 Let me think about myself, Maame Sikabaa x4 Let me think about myself, Maame Sarpomaa x4 Reflecting on my struggles, I realized that falling ill now could be fatal x4 Because my family has abandoned me x8 London weather is chilly and  agonizing x1 New York weather is chilly and  agonizing x1 Canada weather is  chilly. and  agonizing x1 Because my family has abandoned me x7",Highlife,"The lyrics reflect the pain and disappointment of individuals living abroad, enduring harsh conditions and sacrificing to support family back home. Despite their efforts, their contributions are often misused, leaving them feeling betrayed and abandoned by the very people they seek to help. It is a portrayal of isolation and frustration, emphasizing the emotional toll of unfulfilled promises and neglect from loved ones",Negative,1.4910157,0.5134307,4.8841215e-05,0.11683202637632564,"[-151.04335      80.79086     -40.5241       65.6993      -16.17239
   37.837162      1.0388598    24.80402      -2.4819975     6.9257774
   -4.470562     10.563355      2.724925     -0.3342046     0.74521726
   -3.7701623     1.41317      -3.9151633     9.771152     -4.7378087
    2.1948571    -3.3941622     5.9558997    -2.696522      0.51610816
   -4.0112386    -9.18749      -9.190097     -6.366342      0.39519712
   -1.9805416     0.3445517    -4.965404      2.6418915    -4.9716725
   -4.6343384    -4.648938      0.80787975   -1.4961382    -1.1577674 ]"
25,Segment_5_A.B. Crentsil - Ma Me Ndwen Meho.mp3,A.B. Crentsil - Ma Me Ndwen Meho,https://www.youtube.com/watch?v=OnzYVAVfrmk,Twi,"Let me think about myself, Maame Abena x4 Let me think about myself, Maame Sikabaa x4 Let me think about myself, Maame Sarpomaa x4 Reflecting on my struggles, I realized that falling ill now could be fatal x4 Because my family has abandoned me x8 London weather is chilly and  agonizing x1 New York weather is chilly and  agonizing x1 Canada weather is  chilly. and  agonizing x1 Because my family has abandoned me x8",Highlife,"The lyrics reflect the pain and disappointment of individuals living abroad, enduring harsh conditions and sacrificing to support family back home. Despite their efforts, their contributions are often misused, leaving them feeling betrayed and abandoned by the very people they seek to help. It is a portrayal of isolation and frustration, emphasizing the emotional toll of unfulfilled promises and neglect from loved ones",Negative,1.369615,0.47255298,-6.2598796e-05,0.12348856452767176,"[-1.2462437e+02  8.8582497e+01 -5.1789150e+01  6.1233154e+01
 -2.2068752e+01  3.5915806e+01 -5.9615674e+00  2.5093094e+01
 -7.0828290e+00  3.5139344e+00 -7.6745524e+00  1.3533876e+01
  6.6249347e+00 -4.7718614e-01  2.6057732e+00 -2.9524550e+00
  8.4994271e-02 -6.6442528e+00  9.3299055e+00 -5.6887412e+00
 -9.5853925e-01 -7.5190325e+00  5.5474057e+00 -3.6123569e+00
  6.3736284e-01 -1.5716398e+00 -3.4558825e+00 -5.0024929e+00
 -5.1380701e+00  1.6627321e+00 -1.8867880e+00  6.3955283e-01
 -7.0526400e+00  1.3996578e+00 -4.5754132e+00 -2.2708466e+00
 -3.5527699e+00  1.2201078e+00 -1.3258451e+00  3.8735130e-01]"
