SN,Filename,Title of Song,URL,Language,TYPE,Sentiment,Lyrics,Genre,Meaning of Song,,,,,,,,,,,,,,,,
508,Segment_4_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
509,Segment_5_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
510,Segment_6_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
511,Segment_7_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
512,Segment_8_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
513,Segment_9_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
514,Segment_10_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
515,Segment_11_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
516,Segment_12_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
517,Segment_13_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
518,Segment_14_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
519,Segment_15_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
520,Segment_16_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
521,Segment_17_Sonnie Badu - Money Declaration.mp3,Sonnie Badu - Money Declaration,https://www.youtube.com/watch?v=dAvaDwxgGFg&list=TLPQMTgxMTIwMjT97IPCCaewmQ&index=2,English,MP3,Positive,"Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money E yeah E yeah E yeah Oh Oh Oh Oh Oh Today na new day, It's a new season for my life I'm a child of GOD everything just dey work for me. Today na new day oh oh Testimonies I dey see I'm a child of GOD everyday I dey taste money. Eh eh eh eh (Money Money Money Money Money Money Money Money Money) Eh eh eh eh Eh eh eh eh Eh Eh eh eh Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Money Eh Money Oh oh Money just dey follow me (Everywhere I go) Everywhere I go oh oh oh oh Money just dey follow me (Money Oh) Money Oh Money just dey follow me (I no go beg oh oh) I no dey beg I no dey suffer money just dey follow me. Me I no go suffer Me I no go suffer I no go beg for bread I no go beg for bread GOD of miracles oh oh oh Na my Papa oh GOD of miracles oh Na my Papa oh Everywhere I go (I get money ) Everywhere I stand ( I got money) All eyes dey see Na money just dey follow me Oh oh oh oh( Money Money Money Money Money Money Money ) Oh oh oh oh Oh oh oh oh Oh oh oh oh Money Money Money Money Money Money Money Money Money Money oh, Money oh Money just dey follow me Everywhere I go oh oh oh oh Money just dey follow me Money oh, Money just dey follow me I no dey beg I no dey suffer Money just dey follow me Oh oh oh oh oh Oh oh oh oh (x8) Money money money money Money Money Money Money Money Money Money Money Money Money Money Money Money",Gospel,This song tells of the blessings and money that follow a child of God. It emphasizes the lack of suffering and poverty for believers.,,,,,,,,,,,,,,,,
522,Segment_1_Willie and Mike - Covenant Keeping God.mp3,Willie and Mike - Covenant Keeping God,https://www.youtube.com/watch?v=mqb1lUZTEmk,Twi,MP3,Positive,"The Bible says And the Lord said unto Abraham ""That Abraham because of the covenant I have with you, from today I will make you the father of many nations"" My mother, my father I am telling you that God has a covenant with you Therefore you shall never be put to shame And because of that covenant A new thing is about to happen to you in your life Receive it Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you And Abraham said ""God look at me, you said so many things about my life. But I don't have a son to inherit me"" But God said ""Abraham fear not for I am not a man to tell a lie or say a word and later change His mind"" Therefore I am prophesying unto your life That every prophetic word that God has said about your life shall come to pass He is the same, He is the Alpha and Omega He is the God that picks someone from nowhere and positions him where he belongs People are laughing at you and mocking at you, thinking you are barren But I prophesy that you are not barren The God you serve is a covenant keeping God Bible said Abraham and Sarah were old and barren One day, when Abraham realised, he that was thought to be barren He was no longer barren Woman wipe your tears A year today you will have your baby (x2) And you will testify and all will know That God is a covenant keeping Good Halellujah (x3) Jehovah Nissih Jehovah Rapha At the mention of your name Every knee must bow Jehovah Nissih Jehovah Rapha At the mention of your name Every knee must bow Covenant keeping God (x2) Oooo (x2) There is no one like you You are the God of thunder You are the God of thunder At the mention of your name Oh Jesus Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you",Gospel,Covenant Keeping God is a song that tells of the covenant God had with Abraham to make him the father of many nations. It also emphasizes God’s faithfulness in keeping His promises.,,,,,,,,,,,,,,,,
523,Segment_2_Willie and Mike - Covenant Keeping God.mp3,Willie and Mike - Covenant Keeping God,https://www.youtube.com/watch?v=mqb1lUZTEmk,Twi,MP3,Positive,"The Bible says And the Lord said unto Abraham ""That Abraham because of the covenant I have with you, from today I will make you the father of many nations"" My mother, my father I am telling you that God has a covenant with you Therefore you shall never be put to shame And because of that covenant A new thing is about to happen to you in your life Receive it Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you And Abraham said ""God look at me, you said so many things about my life. But I don't have a son to inherit me"" But God said ""Abraham fear not for I am not a man to tell a lie or say a word and later change His mind"" Therefore I am prophesying unto your life That every prophetic word that God has said about your life shall come to pass He is the same, He is the Alpha and Omega He is the God that picks someone from nowhere and positions him where he belongs People are laughing at you and mocking at you, thinking you are barren But I prophesy that you are not barren The God you serve is a covenant keeping God Bible said Abraham and Sarah were old and barren One day, when Abraham realised, he that was thought to be barren He was no longer barren Woman wipe your tears A year today you will have your baby (x2) And you will testify and all will know That God is a covenant keeping Good Halellujah (x3) Jehovah Nissih Jehovah Rapha At the mention of your name Every knee must bow Jehovah Nissih Jehovah Rapha At the mention of your name Every knee must bow Covenant keeping God (x2) Oooo (x2) There is no one like you You are the God of thunder You are the God of thunder At the mention of your name Oh Jesus Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you",Gospel,Covenant Keeping God is a song that tells of the covenant God had with Abraham to make him the father of many nations. It also emphasizes God’s faithfulness in keeping His promises.,,,,,,,,,,,,,,,,
524,Segment_3_Willie and Mike - Covenant Keeping God.mp3,Willie and Mike - Covenant Keeping God,https://www.youtube.com/watch?v=mqb1lUZTEmk,Twi,MP3,Positive,"The Bible says And the Lord said unto Abraham ""That Abraham because of the covenant I have with you, from today I will make you the father of many nations"" My mother, my father I am telling you that God has a covenant with you Therefore you shall never be put to shame And because of that covenant A new thing is about to happen to you in your life Receive it Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you And Abraham said ""God look at me, you said so many things about my life. But I don't have a son to inherit me"" But God said ""Abraham fear not for I am not a man to tell a lie or say a word and later change His mind"" Therefore I am prophesying unto your life That every prophetic word that God has said about your life shall come to pass He is the same, He is the Alpha and Omega He is the God that picks someone from nowhere and positions him where he belongs People are laughing at you and mocking at you, thinking you are barren But I prophesy that you are not barren The God you serve is a covenant keeping God Bible said Abraham and Sarah were old and barren One day, when Abraham realised, he that was thought to be barren He was no longer barren Woman wipe your tears A year today you will have your baby (x2) And you will testify and all will know That God is a covenant keeping Good Halellujah (x3) Jehovah Nissih Jehovah Rapha At the mention of your name Every knee must bow Jehovah Nissih Jehovah Rapha At the mention of your name Every knee must bow Covenant keeping God (x2) Oooo (x2) There is no one like you You are the God of thunder You are the God of thunder At the mention of your name Oh Jesus Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you Covenant keeping God There is no one like you You are Alpha and Omega There is no one like you",Gospel,Covenant Keeping God is a song that tells of the covenant God had with Abraham to make him the father of many nations. It also emphasizes God’s faithfulness in keeping His promises.,,,,,,,,,,,,,,,,
